f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,target
26.8327,6.0432,19.9689,3.2567,15.8289,2.9630,4.3504,7.6952,11.3799,7.7201,19.0184
11.9385,12.0338,12.4145,18.2548,4.0416,3.1680,5.2427,7.8079,10.8801,7.2451,13.6353
19.9391,9.9524,20.9496,15.6029,5.8510,3.7404,3.4197,9.2488,11.9244,14.8531,10.0224
23.0530,8.7040,19.8542,12.9068,10.3410,2.6492,0.7709,21.5211,6.9719,20.3983,19.6336
9.2179,10.3338,7.6340,8.5779,15.6131,2.8381,2.0187,21.6175,7.4256,21.3708,21.5402
10.4320,8.9780,13.1840,11.5424,7.6219,3.3806,4.1132,9.6240,10.6954,7.6420,18.4160
7.0425,10.7734,6.1929,14.0195,11.6952,0.7052,4.5179,25.3559,4.4963,19.7417,23.1621
6.2993,13.4863,7.1860,11.2210,15.9713,1.5005,3.5345,26.5949,7.9986,19.5337,30.7861
13.0716,13.6672,15.8373,14.9206,6.4578,1.2528,3.3266,15.1584,4.9601,20.8203,7.9452
18.6040,5.9767,21.2170,5.4220,10.0223,2.0865,0.9166,8.7400,10.4183,17.8914,6.7295
24.4460,7.2517,21.7443,18.2980,3.9009,1.6645,3.2378,19.1093,8.0566,21.6856,10.8286
6.0714,10.7099,7.6153,15.9291,5.5745,1.1194,5.7475,16.4311,8.5614,21.6374,8.2283
21.8958,6.2846,19.8079,15.2378,1.5484,3.7236,3.4905,15.1613,13.3833,16.7441,14.3427
13.1280,10.3853,17.2438,12.9399,8.7403,0.3010,4.3623,12.6136,10.7857,17.8182,10.1203
12.0092,8.0084,17.2703,9.9310,14.1233,2.1606,0.2276,8.3694,12.9154,9.5601,17.0404
10.7225,9.0626,13.0196,15.2600,2.3003,3.2314,0.5798,7.6006,13.7182,7.6184,13.3239
7.7094,10.8188,6.5091,6.9342,13.3331,1.6350,4.7877,13.9097,13.1452,14.9392,18.8221
10.1689,13.0797,17.4098,3.7737,15.8629,1.5872,3.2225,13.8419,11.6932,12.9040,24.8983
9.8242,13.1262,8.0234,5.2745,17.8459,2.6270,4.6182,15.8446,4.9893,20.0435,16.0102
7.8165,12.9167,6.2860,13.8518,12.3372,3.6013,0.0753,9.8117,12.3535,9.8721,17.3465
13.4823,11.9963,16.7373,1.4200,17.6313,2.1904,5.3893,7.7491,11.3640,7.6546,22.5765
18.0698,4.5282,21.8552,18.1520,4.7416,1.9710,3.4880,26.0790,9.2353,19.4511,24.8985
8.3739,12.6548,7.7883,1.5976,16.1839,3.2583,5.6841,31.8141,6.2157,21.0166,40.2830
15.8569,13.5543,12.5664,11.6495,12.2573,2.5580,1.5009,12.1139,11.0269,16.8081,13.0800
15.7128,6.5221,21.9352,12.2533,11.1827,2.2767,3.1944,10.3829,11.3100,17.6127,9.6503
6.7588,12.8389,8.4141,18.1020,3.4298,2.0389,0.2511,7.7132,12.7607,8.7588,10.7648
8.7862,12.7679,8.1648,18.1504,3.6178,2.5663,4.3299,8.1739,9.7944,15.8540,3.0813
7.0079,13.1482,9.7663,3.9747,15.3990,0.9663,5.1916,16.3739,9.9500,20.5634,17.4804
9.7635,13.3000,16.9938,13.8826,10.5313,3.1475,5.9987,7.3835,11.2047,7.4199,18.3436
25.5507,7.1732,21.3711,15.7327,6.1042,2.4554,4.5433,6.4324,13.5639,9.3355,10.1353
12.5347,15.8309,13.4446,18.4628,3.5042,2.1611,2.0861,8.4330,8.2504,15.7380,3.8120
8.7795,10.7088,7.3319,3.0041,15.9661,1.8939,3.5122,8.0909,13.2105,8.3034,19.5318
10.5628,10.8019,15.9521,14.7196,3.8769,2.6203,3.0584,9.2547,11.2792,6.6060,17.5321
14.1011,12.5191,12.9797,11.2608,12.0918,0.5704,3.9153,12.5153,10.5026,14.5734,14.5165
9.9508,12.1270,7.9192,18.2686,2.5955,3.2283,1.9033,7.8339,10.8817,9.1179,9.8663
18.0108,8.4292,20.8363,16.9632,5.4604,3.3908,3.2932,9.9436,11.8204,8.5778,16.7976
12.8232,13.6773,16.3541,5.0614,18.1021,2.6114,3.2010,14.8550,9.2631,13.0858,25.9216
15.9164,9.2426,12.7895,6.9350,13.3839,3.4816,0.8028,8.5221,13.8100,7.2892,20.6097
13.1139,9.4522,20.1428,9.5028,10.8303,2.7582,4.6097,17.7165,8.6174,21.2346,17.3477
7.1959,10.5313,9.0936,11.8236,10.7241,2.7637,1.8196,9.6336,10.0388,17.9097,6.9002
12.9053,12.0955,12.5440,14.6137,5.0704,3.3648,5.3767,11.8503,9.7549,13.2804,13.9770
7.8815,10.1728,8.8586,10.1326,9.3682,2.0518,4.1911,12.3232,9.9469,17.3253,10.8932
15.0939,9.7350,19.0797,15.2198,3.0179,3.7325,5.5113,13.4731,6.8065,19.3377,8.6252
12.2448,15.1917,12.8863,12.0876,12.0008,1.2893,5.1154,8.5899,11.8633,8.4951,17.5512
28.5888,9.2808,19.9624,4.6126,18.7342,3.9828,3.4217,20.2666,9.2539,21.5601,23.6446
24.7354,9.5828,20.6518,6.8180,17.5786,2.4103,3.1525,31.7749,7.7647,21.2783,38.6438
12.9433,9.1278,12.8350,3.3722,16.7002,1.7430,3.6961,6.2086,13.0316,9.9635,15.2703
6.3624,13.5318,8.3226,3.2325,18.7903,3.2258,1.7836,12.4360,6.8228,20.5206,13.0254
18.7576,6.6227,20.9798,18.5347,1.1526,2.7178,3.8132,9.2581,13.1008,6.2161,15.9148
23.7905,4.4593,19.4300,7.1107,12.2528,2.3891,3.4867,18.4055,7.8039,19.6725,17.1217
13.1196,13.2208,14.0616,10.5250,8.1681,2.9485,0.6859,9.3907,10.6043,9.2303,16.9727
16.5220,5.1187,21.6836,14.3225,6.4036,2.2715,1.5466,20.5034,8.4061,21.4191,16.1088
6.0986,13.2237,8.2598,11.5766,10.0348,3.2925,3.5763,7.9630,10.0972,6.2904,18.3984
13.0628,12.0648,17.7472,4.7408,14.6169,0.4954,5.3320,10.2389,14.0500,12.7393,18.8218
7.2856,10.3655,9.2439,13.7547,12.1799,3.0298,3.3080,30.6980,4.6278,20.7480,32.8371
7.4726,11.6661,9.5152,3.5268,14.1166,3.0697,2.7483,10.9736,14.1999,17.1702,15.8269
25.2553,5.8359,21.1436,18.1551,5.0889,2.4013,3.9145,23.4209,8.1210,20.3364,19.2076
13.4431,12.1393,17.3304,15.2075,5.2632,1.5498,4.1012,8.0844,11.6901,8.0977,14.2117
6.0368,12.6856,6.5944,17.5047,3.2509,2.0515,5.0719,15.9827,15.2882,13.7522,19.0777
8.1560,13.5875,6.3945,2.3510,16.7377,2.0221,5.2427,7.4730,10.4085,7.3587,19.8527
7.9846,13.1184,7.9146,4.3097,17.6664,2.3845,2.1460,6.5101,13.5742,7.0573,20.1654
12.4036,13.0463,16.0364,5.6472,10.5072,2.4673,0.5227,21.3770,5.2488,21.3561,21.2701
8.7736,13.3358,9.5313,13.5308,7.8493,1.1118,5.9346,15.5656,12.4468,13.5690,19.8364
6.6434,11.2456,7.6806,12.5436,5.5989,2.1404,3.1504,9.8777,11.9233,14.9942,8.9073
6.3453,11.1820,8.8021,2.3881,17.9773,2.1867,3.0803,12.2798,14.8212,14.8505,21.2669
7.1137,13.2759,8.0705,4.0724,16.3382,3.8755,4.6372,9.3103,13.6505,8.5816,24.2092
8.1033,11.4926,8.6441,8.6614,12.3367,3.9048,5.6424,6.2636,10.6145,8.6982,15.2278
29.5977,8.0994,20.5659,6.5012,14.8374,0.4061,5.5831,20.2327,4.8287,21.5134,16.5081
24.2881,5.3357,21.8542,12.6119,8.6966,3.0595,3.0180,15.3483,13.9810,13.7589,20.5217
8.3022,10.8743,13.0345,3.8064,18.0670,3.7103,5.1078,29.0407,7.0194,20.9027,37.9043
6.5312,13.3176,8.7698,10.1778,6.4455,2.0028,3.9629,14.4564,6.1304,19.2581,10.2112
9.1919,13.3154,12.9730,3.4390,15.4575,1.7210,5.8699,14.2254,8.2664,19.7425,15.9462
8.1563,10.1435,14.4946,11.8545,10.7145,3.9529,5.9688,6.9453,13.6120,7.5648,18.6391
7.1746,11.5414,8.2029,16.4765,1.9212,1.4303,5.2552,7.4898,10.7225,6.6915,11.3415
7.6503,13.2952,7.7278,2.2415,14.7630,1.8131,3.9593,30.1936,8.0330,20.0092,37.8871
6.0873,10.1776,9.6112,14.7799,5.8524,3.7807,5.8561,9.7045,10.4558,9.7917,15.2556
12.7089,4.9444,21.0198,12.6556,6.1217,2.5799,4.9742,26.7002,5.2085,21.3277,25.3535
9.4274,13.2083,9.2023,15.1472,4.8071,1.7793,3.5428,12.8221,8.0998,15.3498,10.4305
12.4233,9.9996,17.4627,10.0278,8.7432,1.1981,4.1249,9.7069,13.4813,9.2695,17.9940
13.8742,14.2364,15.7094,16.5944,1.4805,2.8792,3.7707,18.7532,9.2626,19.0772,16.5317
24.1573,7.7914,19.7762,14.4769,6.6683,3.4885,4.4362,18.3633,4.1746,21.0532,12.1265
9.3762,12.1085,9.0406,5.1906,11.4732,2.6410,3.7664,8.5896,13.4090,8.3564,19.6658
8.4503,13.8949,9.2077,5.9525,14.0553,3.0182,1.3492,8.4704,12.5741,6.9892,21.9658
10.2164,8.0162,14.2040,4.5286,16.0006,1.5626,5.5137,13.5060,9.8764,12.3981,21.9253
8.9003,11.1645,14.8901,17.2606,4.8961,2.2390,2.6519,8.1270,10.1902,12.3002,8.4855
17.0054,6.8194,21.2246,17.1702,5.3217,2.4545,4.8900,15.9123,15.2743,13.3201,21.0841
9.1911,13.8260,6.7844,4.4787,17.6678,3.3614,5.3027,6.5775,12.6522,8.7034,19.0676
9.4387,12.0775,7.4486,9.1158,12.6912,2.9871,2.0066,13.0173,13.7346,12.6232,20.6757
10.4702,14.8001,12.3820,8.4798,12.0601,2.7362,2.8255,6.6237,13.4053,8.4946,17.3664
7.1832,11.9387,8.2027,17.5015,3.6043,2.0463,4.3394,6.5321,10.5098,9.7124,7.3742
9.5792,12.7449,7.8660,18.2481,6.2674,3.5297,5.7180,14.6941,14.5422,16.8051,15.5883
6.6636,10.5777,9.4292,14.1501,4.6735,3.3886,1.4985,8.9644,8.3218,17.6539,3.4187
9.9794,12.3769,12.4485,11.1574,11.1276,2.6367,3.7598,8.8998,15.1219,14.1299,13.7504
13.6541,8.2094,16.0918,7.7257,10.7973,3.8340,3.5800,20.5255,4.1228,20.7176,19.7996
14.8757,10.0126,13.6859,7.7237,10.7470,2.1543,3.7680,12.0325,12.1666,15.3655,14.9707
14.0329,4.5441,21.0102,6.4432,15.1407,3.0930,0.2456,9.5220,12.6258,17.3655,11.9332
11.7437,9.0296,16.0130,10.8633,13.6283,0.5931,5.8938,26.3851,9.5733,19.4909,30.2721
24.8823,4.5375,19.3156,5.0547,16.6417,2.2937,4.7319,26.5264,7.8977,21.1754,29.4952
6.6713,11.2388,8.9947,15.8531,3.4248,2.8677,2.9340,9.7094,13.2166,8.0365,16.1480
8.8339,11.4796,17.7447,11.8883,7.7609,1.9193,3.6090,23.2211,9.6658,19.1759,26.1979
27.2146,9.0938,19.3305,10.4418,11.3599,2.5842,2.7510,8.2137,12.3905,6.4015,18.3012
9.9536,11.8471,8.4429,5.7304,18.7414,3.8862,4.3772,11.4171,15.8836,17.2389,18.5147
20.6517,5.7865,19.4717,1.3845,14.1788,0.0337,4.5172,12.6081,6.8046,20.8611,7.9013
14.0434,10.6254,14.8837,18.3422,4.1720,2.4638,0.4053,13.2524,4.3063,21.3638,1.9280
13.5358,11.8741,15.5440,14.2254,8.0154,2.7274,0.4488,6.8718,10.5644,6.3031,15.0522
19.9278,4.7863,21.4681,10.6343,10.9291,3.9934,5.2896,23.7997,9.5208,20.5080,26.4562
18.9252,6.6421,19.8333,2.0164,16.1723,0.1408,4.4320,21.0931,8.2175,19.7955,23.4270
8.0766,12.7992,17.7621,1.8942,17.2795,2.4902,5.3161,6.4737,13.4128,6.3660,24.3432
8.3508,10.6548,7.3771,4.6555,14.0693,1.4121,5.0818,8.5962,10.2642,8.2427,17.7423
14.5056,7.1026,19.7024,7.8464,15.5098,3.0098,2.9035,8.2874,11.9138,7.9544,20.4021
26.4441,5.6223,19.5923,11.5506,10.0819,3.9614,3.9675,26.6859,9.8111,19.8323,29.6323
11.4244,8.1149,16.6135,6.4784,13.6248,3.2884,4.9945,7.2852,11.4339,9.1954,17.5724
8.8986,10.7395,8.4702,3.9311,18.7722,3.9840,4.8995,20.4080,4.3736,20.5199,23.4546
13.9279,13.7102,16.6776,16.0847,3.1605,3.3760,3.8288,8.1677,13.3822,9.6795,14.2706
13.7407,9.1855,17.7625,16.3919,2.1355,3.6093,4.3521,8.1043,8.1095,14.4928,5.3614
11.0572,8.0745,14.3428,16.4859,3.0577,2.6194,3.0703,7.9861,10.4311,6.2993,13.5473
9.6546,10.3029,15.1514,8.4426,11.3126,2.4054,4.0741,6.4430,11.9261,6.7175,17.5170
6.6186,13.8361,7.1045,2.3520,15.6317,3.5251,2.8332,9.5778,10.3672,9.5942,21.6434
13.9842,4.0321,19.6199,3.2321,14.7329,3.0777,5.6152,21.7163,7.4203,21.8344,23.6725
9.9811,10.0844,9.2993,15.6088,1.7943,2.9906,3.4771,6.3344,11.6052,6.7513,10.7826
8.7601,12.8640,9.8483,12.7281,9.8263,3.0853,5.6846,7.6681,11.2857,9.8454,14.2812
10.3948,11.1162,13.0534,17.4728,4.7783,2.2092,0.7553,9.3472,11.2223,7.4201,14.9651
8.3794,10.2913,7.8956,12.4346,14.7394,2.0619,5.5399,30.3051,4.5273,19.0990,34.1343
11.3372,8.8525,16.3256,13.3444,12.1988,3.0525,4.7247,19.2717,4.9465,19.2231,18.9260
14.6590,13.2989,13.1144,17.8288,2.3932,2.5340,4.7236,20.8010,8.4034,20.0719,16.7996
15.4257,6.0329,19.7498,11.8298,6.0781,3.2248,3.0789,12.5156,10.2932,16.8129,11.7619
12.8351,11.3083,14.7435,7.7737,12.5944,0.1539,5.1247,28.7787,9.5631,19.7980,33.6359
9.0322,13.0227,6.4389,15.0623,5.7880,1.2836,3.9791,27.7043,8.5676,21.8323,24.8166
8.7390,11.4169,9.8308,10.2384,15.4529,3.4380,5.6259,15.7248,14.0726,13.8797,25.5401
7.7058,13.8220,6.5296,4.0794,16.7152,2.7373,0.1171,11.8918,11.6554,17.5935,15.4272
9.7052,11.0749,17.4293,6.0029,13.8853,0.8676,3.3185,11.5369,15.6555,13.0960,20.6653
15.0241,5.5167,21.7525,6.0585,15.3128,2.8083,3.8317,14.7220,5.4967,21.0118,13.1240
6.3275,11.8810,7.7676,11.8043,10.6099,1.5071,3.9910,11.6321,11.0956,14.0900,13.8019
6.1675,12.4877,8.7933,10.7412,12.3377,3.2834,4.0114,14.5757,12.6165,13.2571,22.7129
12.4034,12.1538,16.3629,13.1833,10.5920,2.7706,3.5359,24.9933,9.5593,19.3804,29.2193
14.2652,9.2626,19.6591,9.2469,15.1630,3.6029,4.0379,8.0643,15.7143,14.8104,15.2037
12.3122,11.3239,14.8366,11.7759,8.3846,0.9787,4.4406,8.2540,11.5779,9.8212,13.3346
10.5794,14.0982,15.9507,5.6486,13.8560,3.8636,3.1653,9.0892,12.9336,9.5543,22.8084
16.5647,5.2440,21.2246,17.6955,2.5326,1.8620,5.8105,16.3069,5.0733,19.7180,8.1370
16.1522,6.2552,21.0784,15.1057,12.1869,2.3044,0.0176,14.9316,13.1435,13.1561,20.8281
12.4969,14.2909,13.2987,6.4260,16.7986,3.6734,2.5696,8.6416,10.4951,17.5820,11.8972
9.6406,12.6134,14.6314,6.1418,15.4239,3.4180,2.5534,18.2229,7.1355,19.7424,21.8155
7.2652,11.4252,6.0269,10.8047,12.2172,3.2258,3.1482,12.7560,12.7721,15.6522,16.0586
7.2497,12.9887,9.5503,9.8589,14.3648,0.2916,3.2906,29.0731,6.3296,19.4459,32.8141
8.9683,8.5403,16.5917,4.4128,14.4757,2.8332,2.3764,7.9799,10.8447,9.6850,18.3495
7.6360,11.1993,7.3774,8.3495,14.0236,3.3199,4.1717,14.1414,13.0069,16.1533,19.4154
13.9189,9.1462,20.0671,12.3221,5.0090,0.1127,4.8080,10.1623,14.2562,16.9936,8.0481
6.1090,10.7188,7.5951,3.3321,14.0306,2.5130,3.2766,12.8998,14.5791,16.5972,18.4811
14.7518,8.3239,12.3562,15.5095,6.8264,3.1202,5.1221,31.5244,5.4273,21.8252,30.4196
7.1370,11.8063,6.5428,12.4842,12.8180,2.0932,0.4257,13.0195,13.9392,12.8681,18.6124
9.5902,9.4405,13.2446,15.9207,3.8418,3.2206,5.3109,30.8146,8.9260,20.8309,32.3685
7.3559,12.4641,8.7905,4.4606,14.4758,1.7685,3.1492,6.2475,11.1173,6.3185,18.0485
14.8429,13.8507,15.4705,1.9214,15.7509,3.1898,0.1209,12.6052,14.0847,12.6034,25.0127
8.3150,13.3938,8.5237,5.5742,16.7101,3.9098,3.0748,7.7174,13.1387,8.7361,20.9563
21.8827,8.5737,21.9283,12.8463,15.8583,2.5745,4.6811,14.5133,5.8480,20.3333,11.8813
9.3863,14.5550,14.2947,3.6274,15.6937,0.8289,3.9285,12.7897,11.2295,17.8217,16.9030
8.1697,12.6104,7.5886,6.3659,13.7190,3.1739,0.9702,14.1522,14.5399,12.3162,24.5605
25.0543,5.8378,21.6932,5.1652,18.6301,2.2742,4.0280,12.4654,8.7464,20.5601,11.2903
9.7903,13.5355,9.9074,14.7359,10.8659,2.5226,3.9362,9.1811,12.6108,9.7844,16.2961
6.3687,13.0064,9.3899,14.3235,3.1058,3.8298,0.9555,21.4854,4.8472,20.5745,17.6338
8.6031,12.9589,7.1486,7.5663,14.8617,3.9738,5.7292,13.0172,4.8188,20.7309,10.6453
14.8169,11.5722,12.0704,11.9827,13.3893,3.5748,5.4432,7.9177,10.5712,9.6446,15.6776
10.1177,10.4511,15.9924,8.0472,11.6831,0.6971,4.3181,30.0321,7.3064,21.2588,33.3342
30.9230,4.0716,21.3615,13.8694,9.6654,2.5840,4.7340,9.1612,12.2397,7.0694,16.1858
20.6810,5.2702,21.1809,12.4143,6.7709,2.7598,4.2374,17.7008,6.3076,21.7921,11.3728
21.0899,9.2354,21.2651,16.1158,1.0937,3.0509,5.9074,9.2119,11.1742,9.5081,13.1200
9.6493,13.6690,7.2360,15.8584,3.3929,2.4232,5.9491,28.8392,6.4041,20.4643,27.5798
14.8354,12.8626,13.8934,6.1980,10.7235,2.5565,3.7975,15.9188,13.1468,14.6820,23.5799
6.4042,11.0375,9.0597,18.0607,2.3182,2.5877,3.0980,8.9025,12.4466,16.1514,4.5568
18.7256,4.9858,21.2426,15.9210,3.0461,3.7978,5.1806,17.2378,5.1906,21.7456,9.2974
9.9873,12.8687,9.8585,14.1042,8.2285,3.9437,1.3564,30.2282,6.5485,19.7901,33.6862
13.1776,11.0392,13.9193,17.3695,5.1171,1.7882,5.0230,15.4401,8.4767,20.5615,8.5614
13.9444,12.4923,12.0273,12.0386,10.8837,2.1361,5.7575,7.7411,12.1638,9.6328,14.4232
11.7853,13.5926,14.3150,14.4809,12.9600,0.8363,3.8420,9.2824,8.7195,13.4349,10.8091
9.5457,15.5954,17.9433,4.1166,15.1623,0.3008,5.7596,7.3772,12.5227,8.8445,19.9766
21.4640,5.1861,20.4834,14.5543,5.3655,3.0173,4.2057,30.8127,9.9050,21.0704,32.0175
6.9333,13.9558,7.0292,15.9209,6.7298,0.3267,5.7642,6.5438,12.3616,6.3149,12.3912
6.6062,10.4763,7.6899,14.2551,5.4966,2.8025,2.0062,11.2334,14.3961,12.4161,14.5657
8.1832,11.7599,9.3586,17.1438,6.8542,3.4750,0.5214,6.3600,11.9133,8.0930,11.5860
22.3197,4.4295,21.9377,13.0850,5.2228,3.0348,2.4785,8.2047,12.5280,8.9345,13.1965
22.4420,5.0074,20.5081,14.4379,4.9773,1.8027,3.0887,9.2792,12.1759,16.5708,4.6017
11.0164,10.1537,16.7951,3.9118,15.4784,2.2584,3.4947,14.9610,13.9823,14.0093,25.7313
12.4161,9.1240,15.8965,12.5229,14.5691,3.4921,4.6448,6.0068,13.1972,8.4121,16.1024
11.0505,9.5784,13.0571,14.6342,5.5890,3.0708,2.9791,6.2337,11.2529,9.0925,10.1601
16.1630,8.5237,19.8709,6.8896,16.4113,3.0606,2.4241,29.7948,9.4693,20.7482,37.8904
15.1904,10.5904,14.2974,9.4204,14.1421,0.6103,4.3385,30.8844,9.2145,19.6388,36.4616
27.2260,7.4413,19.9755,2.8832,16.1280,3.6348,3.6341,6.8650,10.3617,9.4043,16.5584
28.7557,8.9162,19.0796,16.8661,1.8016,2.4156,4.1486,21.5399,4.3086,19.1419,15.1181
13.9052,14.6156,14.7924,12.7297,14.3037,2.8449,5.9012,14.0359,9.4856,21.8140,12.2205
10.8622,13.0859,13.1592,18.3322,3.9178,1.6683,3.9644,16.3678,9.7031,21.4626,9.3255
28.4678,7.4905,20.1774,3.2138,18.5246,3.3429,3.1526,7.4264,10.1879,7.6410,19.5008
7.7315,13.1976,6.0880,14.5519,5.3630,1.5112,5.4171,8.1715,10.4880,7.9919,12.4631
15.8577,13.5043,14.6844,14.0860,4.5870,2.4728,5.6677,15.6840,9.3991,13.6534,18.8274
29.5860,8.1587,20.1746,14.6306,4.0651,3.0136,5.4451,13.3307,14.2698,16.8411,12.1070
27.0388,7.5930,21.5118,14.5786,10.5460,2.6289,5.3038,25.2253,9.3248,19.8528,26.5307
7.5833,10.8168,9.4074,5.6919,14.2142,2.3388,0.2621,8.3538,10.9491,16.4231,9.4144
10.9693,15.4038,12.7323,6.8261,14.0838,3.2478,4.0146,22.9334,8.3687,21.6650,26.7802
29.8237,5.9442,19.2908,6.8536,16.4281,2.7481,5.7033,20.0048,7.3607,20.5886,19.9183
24.3966,7.7148,19.7874,6.0794,18.5752,1.1821,5.1317,31.2779,9.9017,19.9565,39.3074
12.2642,8.9811,12.0581,7.7355,13.0368,3.9341,0.7295,12.6574,9.8126,17.7182,13.8644
11.9312,13.4429,16.6689,15.2421,5.0557,3.0908,2.3162,8.2032,15.6177,16.9376,8.0607
8.2410,12.1709,12.8240,12.2772,15.5870,3.4266,3.5366,9.4954,11.1563,7.7810,21.9029
12.3356,10.0814,12.7918,18.0428,2.8056,1.0180,5.1679,9.0576,10.2493,9.4130,9.9824
7.9513,12.1594,6.9560,18.9026,2.5540,0.7620,5.1726,26.2252,7.0760,19.4409,22.1392
12.9706,8.3566,17.3092,1.7117,18.3486,2.2723,2.8159,15.4972,7.7025,19.4509,18.5374
7.0605,13.1214,8.8094,11.0698,6.4546,2.6967,4.1001,16.5876,8.4833,19.8427,14.0825
14.0718,14.7622,12.5441,17.6695,4.7035,3.0567,4.4250,11.1302,12.0575,12.7098,13.8246
9.6680,15.9904,12.8656,15.9000,5.6720,3.3016,5.2152,29.5792,4.6167,19.1721,32.8700
9.7034,12.6558,9.0212,6.7663,15.0391,2.2018,4.3139,7.2687,10.8751,8.7146,16.7245
6.2421,13.6241,8.4889,6.5723,17.3033,3.8964,5.5258,22.2348,4.4956,20.9562,25.7611
30.7390,7.2415,20.3130,10.7864,8.6123,2.2795,4.8556,8.3108,13.3036,7.8875,15.4390
11.5314,8.0703,14.0174,2.3572,18.3868,2.0215,2.5015,14.7626,11.4481,14.6695,23.1992
15.4491,9.0719,16.6113,5.7263,15.7732,2.9837,1.5871,6.0649,10.8464,9.1120,15.4600
9.5073,11.9135,17.4753,5.4632,14.2515,1.9235,5.3371,13.1499,12.7301,12.1941,24.4887
8.6513,12.4679,7.2351,17.5860,4.8917,2.3881,5.2802,9.4907,10.4281,8.6181,13.4382
12.6471,9.1274,17.4674,10.0984,8.8330,2.1120,4.5083,17.5671,9.2363,19.7584,16.8487
9.4257,10.4845,7.1239,14.5581,2.6844,2.7712,0.9415,16.5915,5.4515,19.2128,9.2127
9.2441,13.5543,8.1732,14.1372,5.1711,3.1100,2.6026,8.1394,11.6145,7.2826,15.2365
9.6994,10.9510,7.0008,10.4007,11.5998,2.5549,3.0620,8.2114,13.9381,7.3865,17.9184
10.2838,12.9029,13.8786,15.0208,6.7373,2.9732,3.6236,18.3977,9.5149,20.5301,16.4702
12.7187,14.0381,17.2974,14.1499,6.5517,1.8808,3.2163,8.0875,11.9437,7.3332,16.7208
8.8041,10.7678,6.6245,18.4692,4.8996,0.0242,5.9681,10.5663,10.2001,15.5618,4.3980
18.0303,9.0353,21.9345,2.2689,17.9765,2.0696,0.3157,15.5191,14.5383,15.3609,26.0114
10.4204,10.6990,12.5093,8.0031,11.5833,1.6107,3.5102,20.2906,9.8752,21.7892,19.3501
13.6784,5.5135,19.2339,2.1652,15.1714,0.9643,3.6156,15.6643,13.5266,17.5182,20.8515
6.7225,13.3105,9.3162,12.3803,8.5278,3.3686,3.6489,7.2469,13.8662,8.2565,16.4874
9.5703,13.3158,8.5611,5.7712,16.9706,3.8147,5.1609,7.4243,10.5233,8.2487,19.8995
7.2719,10.6617,6.7326,8.4242,11.2844,3.7957,4.2960,8.9977,14.2591,13.7293,14.2572
15.1041,14.6008,13.6269,10.1026,15.2279,2.0232,2.8073,31.4210,7.9639,19.4927,39.0983
20.1900,7.6226,21.8373,11.0649,6.9807,2.4457,4.8360,7.6403,10.0186,7.8610,14.5506
11.4178,12.1909,12.8410,12.8233,11.1960,2.2297,1.1519,14.5040,13.9648,12.1992,22.2682
16.6956,4.0554,21.2755,11.8838,6.7635,2.9412,4.8808,10.1500,10.0201,17.2582,7.5057
7.3239,12.8300,7.5506,18.2850,3.0982,3.4552,1.0657,13.1543,8.0880,14.2148,11.6457
9.9217,15.2776,17.7124,1.2182,15.3527,3.7199,0.8174,19.1678,6.7183,20.2471,25.3774
31.0210,5.2340,19.3732,11.9590,12.8689,3.8757,4.0193,9.3317,11.2605,8.6312,16.7719
9.0270,11.1615,17.6208,2.8304,18.7935,2.6499,5.0939,14.6640,15.3130,16.4755,26.0200
26.1595,9.9475,19.3322,13.8267,11.1707,3.4444,4.2493,8.8383,14.8860,15.3921,10.9837
27.5091,6.0674,20.6267,10.0470,5.8678,0.8479,5.7313,29.1913,8.0551,19.6623,29.3731
22.1127,6.9585,20.3809,15.9932,6.7366,3.3724,1.5621,8.8482,11.7174,6.0952,17.1204
8.8759,12.6812,8.4091,18.6377,1.3615,2.3053,5.6486,6.8698,13.5135,9.0382,9.3545
9.1631,14.3658,14.6525,2.2575,18.5946,3.4683,0.8480,9.5512,11.1343,8.0901,26.0557
7.4029,13.5650,9.3227,12.3324,9.3265,3.6650,5.5014,6.4244,12.0183,8.0695,15.4183
6.6531,13.0362,7.5521,8.0578,10.6840,3.2364,3.4691,10.9230,9.0354,16.6307,11.8269
22.9406,8.7645,21.3168,12.5573,12.1172,1.3699,3.7997,6.0483,11.3012,8.0018,12.6363
28.0018,6.9310,20.1620,14.1529,2.0097,1.1940,3.0751,7.4963,13.1321,8.4479,9.4263
27.6077,9.6697,20.7770,17.5487,5.1000,0.3864,3.7047,14.3382,11.8064,16.3723,10.7924
16.7588,9.5885,21.7279,13.0183,6.2638,2.4561,3.4590,8.2453,8.0085,16.0065,5.7457
7.3464,10.0218,7.8180,1.1336,18.4538,0.6469,3.8712,24.3092,4.4507,20.9431,26.1296
29.8250,9.9927,20.4140,4.4912,16.1189,3.5450,5.5185,8.8320,10.0265,8.8139,20.1744
25.1097,7.8158,21.9048,11.5953,7.8248,3.0828,2.5177,9.9834,12.4673,9.9445,16.6104
28.3627,7.8361,20.6316,6.3488,13.9879,1.5870,5.8769,9.3196,13.9573,8.2065,20.0408
25.6281,5.1133,21.7634,11.4813,15.2423,2.4953,4.0072,6.0119,12.3261,7.8735,14.2456
9.1521,13.8257,6.2081,13.3737,6.5305,3.6838,4.5391,10.2792,10.5512,12.9595,12.7696
